page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,pr_page,pr_type,pr_level,pr_cascade,pr_user,pr_expiry,pr_id
21491730,0,Judea,,0,0,0,0.828101854286,20160707045619,20160705035020,725777115,21145,wikitext,21491730,edit,autoconfirmed,0,,infinity,606305
21492751,0,Nelson_Mandela,,0,0,0,0.964055749664,20160705095532,20160705100100,728287182,193406,wikitext,21492751,edit,autoconfirmed,0,,infinity,293873
21496243,0,VeggieTales,,0,0,0,0.376327916598,20160705150325,20160705150648,728202127,29584,wikitext,21496243,edit,autoconfirmed,0,,20170402182430,614844
21499093,0,List_of_German_inventions_and_discoveries,,0,0,0,0.274035578259,20160708224937,20160708195610,723310973,36497,wikitext,21499093,edit,autoconfirmed,0,,infinity,600376
21501511,0,Adam_Lambert,,0,0,0,0.398709444152,20160708215449,20160708215453,728965517,111510,wikitext,21501511,edit,autoconfirmed,0,,infinity,343019
21514028,0,Irony,,0,0,0,0.486096148207,20160704191912,20160705035020,724483549,50973,wikitext,21514028,edit,autoconfirmed,0,,infinity,514513
21514643,0,Sanju_Pass,,0,0,0,0.360750720765,20160704163201,20160705022638,693567822,9307,wikitext,21514643,edit,autoconfirmed,0,,infinity,499590
21535282,0,Jake_McGee,,0,0,0,0.463200664212,20160709180951,20160709180953,729074826,7523,wikitext,21535282,edit,autoconfirmed,0,,20160904000133,626151
21552009,0,Aisha,,0,0,0,0.017183073675,20160705100358,20160705110332,726644853,53068,wikitext,21552009,edit,autoconfirmed,0,,infinity,539008
21555729,0,Film,,0,0,0,0.797875514455,20160706224445,20160706224447,728680410,63242,wikitext,21555729,edit,autoconfirmed,0,,infinity,207773
21567020,0,History_of_Gaza,,0,0,0,0.6121347526630001,20160701151739,20160701162923,722229297,58269,wikitext,21567020,edit,autoconfirmed,0,,20160826192342,621696
21588878,0,Ian_Peres,,0,0,0,0.023792883546,20160628090424,20160623150943,726658943,3047,wikitext,21588878,edit,autoconfirmed,0,,infinity,393366
21593355,0,Big_Sean,,0,0,0,0.285257067678,20160705204943,20160701143217,727832519,32649,wikitext,21593355,edit,autoconfirmed,0,,infinity,621324
21617375,0,Kallar_(caste),,0,0,0,0.295438444374,20160625061853,20160625064301,711220111,7735,wikitext,21617375,edit,autoconfirmed,0,,20160803044822,583738
21642596,0,William_C._Rader,,0,0,0,0.306622120946,20160623181049,20160623181050,726681743,11723,wikitext,21642596,edit,autoconfirmed,0,,infinity,466486
21713373,0,Seth_Curry,,0,0,0,0.976248107219,20160708035047,20160708035050,728858001,24157,wikitext,21713373,edit,autoconfirmed,0,,20161125103541,598933
21733854,0,Kim_Jae-joong,,0,0,0,0.853265093484,20160704191912,20160705035029,728117394,47265,wikitext,21733854,edit,autoconfirmed,0,,infinity,374116
21748099,0,Red_Scare_Industries,,0,0,0,0.566322162576,20160620144107,20160620155429,725733091,4678,wikitext,21748099,edit,autoconfirmed,0,,infinity,381735
21752989,0,Law_enforcement_in_New_York_City,,0,0,0,0.016654858653,20160707225204,20160629014033,725866204,8904,wikitext,21752989,edit,autoconfirmed,0,,20170413020515,616334
21754540,0,Herpes_labialis,,0,0,0,0.133742328827,20160710002001,20160706050149,722267773,16107,wikitext,21754540,edit,autoconfirmed,0,,infinity,466074
21768554,0,Roxana_Saberi,,0,0,0,0.042327630492,20160705145654,20160705145958,718349321,26049,wikitext,21768554,edit,autoconfirmed,0,,infinity,381713
21770776,0,Huckleberry_Island,,0,0,0,0.994168032708,20160618110738,20160618112423,705883470,3952,wikitext,21770776,edit,autoconfirmed,0,,infinity,218732
21783582,0,List_of_Kamen_Rider:_Dragon_Knight_characters,,0,0,0,0.036281238953,20160709200743,20160709200744,729087468,124323,wikitext,21783582,edit,autoconfirmed,0,,20161006131148,626511
21808587,0,Alyssa_Sutherland,,0,0,0,0.7323093997689999,20160624042442,20160624042444,726752342,5987,wikitext,21808587,edit,autoconfirmed,0,,20160711041531,623641
21811584,0,Richard_Owen,,0,0,0,0.5992145434609999,20160705100358,20160705110344,727430597,44567,wikitext,21811584,edit,autoconfirmed,0,,infinity,372441
21814770,0,Langston_Hughes,,0,0,0,0.519806664327,20160708083315,20160708083318,720572408,57791,wikitext,21814770,edit,autoconfirmed,0,,infinity,448995
21818682,0,Celia_Ammerman,,0,0,0,0.81203059642,20160705095532,20160705103635,716730307,9633,wikitext,21818682,edit,autoconfirmed,0,,infinity,372443
21818853,0,Teyona_Anderson,,0,0,0,0.487549131995,20160703165429,20160703165518,723885326,4285,wikitext,21818853,edit,autoconfirmed,0,,infinity,372447
21828171,0,Edward_Nottingham,,0,0,0,0.984831226918,20160620144107,20160620155438,724236033,10849,wikitext,21828171,edit,autoconfirmed,0,,infinity,372451
21833269,0,Matt_Lambros,,0,0,0,0.160846811575,20160701221417,20160701223453,721751690,3877,wikitext,21833269,edit,autoconfirmed,0,,infinity,374273
21838352,0,League_of_Legends,,0,0,0,0.8281529469190001,20160705211837,20160705035034,727508968,65501,wikitext,21838352,edit,autoconfirmed,0,,infinity,526919
21868967,0,Morgellons,,0,0,0,0.247575357539,20160707022858,20160707022901,728703166,42751,wikitext,21868967,edit,autoconfirmed,0,,20161111024118,553366
21877619,0,Park_Yoo-chun,,0,0,0,0.40815491115,20160704191912,20160705035036,727891642,32768,wikitext,21877619,edit,autoconfirmed,0,,20160801221238,625886
21881809,0,Kylie_Jenner,,0,0,0,0.442963546937,20160707054538,20160706180403,728646288,38196,wikitext,21881809,edit,autoconfirmed,0,,20161126122322,599049
21889339,0,List_of_marine_biologists,,0,0,0,0.676743824216,20160704175646,20160704185441,725365985,4945,wikitext,21889339,edit,autoconfirmed,0,,20190319044424,612989
21920093,0,Flavio_Herrera,,0,0,0,0.217407777062,20160703064912,20160624031207,716128038,6616,wikitext,21920093,edit,autoconfirmed,0,,infinity,298166
21934506,0,Notak_Bhakkar,,0,0,0,0.182181824799,20160620144107,20160620155449,532074478,478,wikitext,21934506,edit,autoconfirmed,0,,infinity,361827
21935564,0,Asian_Taekwondo_Championships,,0,0,0,0.175240742033,20160706064518,20160702090547,727546873,6169,wikitext,21935564,edit,autoconfirmed,0,,20161229180628,625588
21953666,0,Muthappa_Rai,,0,0,0,0.626541353244,20160623144143,20160624031225,721005693,3655,wikitext,21953666,edit,autoconfirmed,0,,infinity,213602
21954852,0,Agni_Shridhar,,0,0,0,0.205233309533,20160620144107,20160620155446,720604559,2860,wikitext,21954852,edit,autoconfirmed,0,,infinity,213616
21963420,0,Patricia_Petersen,,0,0,0,0.17763036204,20160704044016,20160704044017,728236042,7858,wikitext,21963420,edit,autoconfirmed,0,,20160925000914,625086
21975103,0,Brazil–Israel_relations,,0,0,0,0.009129919234,20160708091324,20160706041259,728558658,18654,wikitext,21975103,edit,autoconfirmed,0,,infinity,607145
22026602,0,List_of_inventors_killed_by_their_own_inventions,,0,0,0,0.668512262015,20160620144107,20160620155445,722498860,17155,wikitext,22026602,edit,autoconfirmed,0,,infinity,371901
22026958,0,Andrea_James,,0,0,0,0.143930572437,20160623144143,20160624031303,721558608,13105,wikitext,22026958,edit,autoconfirmed,0,,infinity,298687
22032077,0,2009_MTV_Movie_Awards,,0,0,0,0.163245712227,20160629103231,20160629103234,727495610,11832,wikitext,22032077,edit,autoconfirmed,0,,20170609223127,623480
22048328,0,Robin_van_Persie,,0,0,0,0.7731227645409999,20160709152919,20160708223920,728970132,100823,wikitext,22048328,edit,autoconfirmed,0,,infinity,461897
22079091,0,Rod_Dreher,,0,0,0,0.291705625929,20160709071922,20160709071922,729015485,10671,wikitext,22079091,edit,autoconfirmed,0,,infinity,371908
22090158,0,Jimmy_Butler_(basketball),,0,0,0,0.333552253009,20160709155036,20160709053218,728949204,22714,wikitext,22090158,edit,autoconfirmed,0,,20160722195049,626781
22114132,0,The_Avengers_(2012_film),,0,0,0,0.021397588582,20160707101738,20160707101739,727549429,191365,wikitext,22114132,edit,autoconfirmed,0,,infinity,573100
22130865,0,Heleen_Mees,,0,0,0,0.759570765454,20160623144143,20160624031329,723326793,11115,wikitext,22130865,edit,autoconfirmed,0,,20160716223059,604771
22149909,0,Ludewala,,0,0,0,0.698654550108,20160704163201,20160705023044,713089409,1934,wikitext,22149909,edit,autoconfirmed,0,,20161001180409,614717
22153125,0,Mato_Grubisic,,0,0,0,0.443895459941,20160629205806,20160629221252,716213084,4789,wikitext,22153125,edit,autoconfirmed,0,,infinity,361343
22177843,0,Vic_Fuentes,,0,0,0,0.318442080979,20160708071038,20160708071048,728874913,14547,wikitext,22177843,edit,autoconfirmed,0,,20160924164334,591636
22178705,0,Ben_10:_Ultimate_Alien,,0,0,0,0.132249343028,20160704191912,20160705035047,727170171,7593,wikitext,22178705,edit,autoconfirmed,0,,infinity,557996
22183866,0,Aversa_Cathedral,,0,0,0,0.048484021263,20160620144107,20160620155450,726080791,1741,wikitext,22183866,edit,autoconfirmed,0,,20160719151642,617095
22186146,0,Create_Project,,0,0,0,0.561207572562,20160611112240,20160611112306,712946715,3320,wikitext,22186146,edit,autoconfirmed,0,,infinity,355648
22212156,0,Yadav,,0,0,0,0.433942933771,20160709062024,20160709062025,729010339,46874,wikitext,22212156,edit,autoconfirmed,0,,20160719074828,582174
22228064,0,Parkinson's_disease,,0,0,0,0.7689919711430001,20160708102615,20160708102621,728891843,112027,wikitext,22228064,edit,autoconfirmed,0,,infinity,433418
22235555,0,Sanaya_Irani,,0,0,0,0.781716804838,20160708225248,20160708200213,727126045,14461,wikitext,22235555,edit,autoconfirmed,0,,infinity,558947
22269698,0,Timofey_Mozgov,,0,0,0,0.478575615512,20160709131728,20160709131730,728945462,13460,wikitext,22269698,edit,autoconfirmed,0,,20160710173239,626639
22297460,0,Walkin'_on_the_Moon,,0,0,0,0.518875691934,20160705204943,20160625193155,712144815,3809,wikitext,22297460,edit,autoconfirmed,0,,infinity,326570
22312855,0,Responsibility_for_the_Russo-Georgian_War,,0,0,0,0.605652088563,20160705100358,20160705110416,728254658,169243,wikitext,22312855,edit,autoconfirmed,0,,infinity,599785
22328666,0,Death_of_Ian_Tomlinson,,0,0,0,0.128279240104,20160705233911,20160705233913,728524872,88545,wikitext,22328666,edit,autoconfirmed,0,,20160903022350,588051
22351023,0,Shia_Islam_in_Pakistan,,0,0,0,0.678993507536,20160625061853,20160625064335,714710440,9734,wikitext,22351023,edit,autoconfirmed,0,,20160909221520,611727
22361242,0,The_Real_Housewives_of_New_Jersey,,0,0,0,0.408264146984,20160706110632,20160706110634,728597885,25069,wikitext,22361242,edit,autoconfirmed,0,,infinity,530854
22378444,0,Susan_Boyle,,0,0,0,0.460226130143,20160707025608,20160707025611,728705741,104309,wikitext,22378444,edit,autoconfirmed,0,,infinity,312434
22388597,0,List_of_Phineas_and_Ferb_characters,,0,0,0,0.8172867089489999,20160708225414,20160708200334,718376100,37476,wikitext,22388597,edit,autoconfirmed,0,,infinity,340892
22407180,0,Tig_Notaro,,0,0,0,0.7093969561990001,20160704191912,20160705035106,723357214,22920,wikitext,22407180,edit,autoconfirmed,0,,infinity,350594
22407875,0,UFC_108,,0,0,0,0.6797684049849999,20160709052117,20160709052124,713978375,10536,wikitext,22407875,edit,autoconfirmed,0,,infinity,325297
22409046,0,Omegle,,0,0,0,0.123799659958,20160630033323,20160630033325,727614942,7486,wikitext,22409046,edit,autoconfirmed,0,,20170227215348,610488
22411898,0,Sonakshi_Sinha,,0,0,0,0.940181568628,20160706101409,20160706101410,728592956,34127,wikitext,22411898,edit,autoconfirmed,0,,20161111095207,597022
22467286,0,Ulladan,,0,0,0,0.7303032204350001,20160620144107,20160620155449,562770737,590,wikitext,22467286,edit,autoconfirmed,0,,infinity,446764
22474576,0,Anugerah_Musik_Indonesia,,0,0,0,0.434193474761,20160626093649,20160626093716,719241975,9224,wikitext,22474576,edit,autoconfirmed,0,,20160808133150,619633
22480824,0,List_of_Brahmins,,0,0,0,0.797273509994,20160705183919,20160626170000,727095525,12789,wikitext,22480824,edit,autoconfirmed,0,,20160720151612,605217
22486915,0,List_of_Nadars,,0,0,0,0.210941894124,20160623192449,20160623192451,726690792,4994,wikitext,22486915,edit,autoconfirmed,0,,infinity,372389
22487771,0,Gutian_language,,0,0,0,0.7272007593369999,20160701210524,20160701210950,725075838,5507,wikitext,22487771,edit,autoconfirmed,0,,20170613095501,623909
22488105,0,East_Pen_Island,,0,0,0,0.075176427832,20160620144107,20160620155603,697098049,2847,wikitext,22488105,edit,autoconfirmed,0,,infinity,472397
22534076,0,Fulton-Nassau_Historic_District,,0,0,0,0.44968310837,20160704163201,20160705023315,725997398,2733,wikitext,22534076,edit,autoconfirmed,0,,infinity,249941
22556240,0,DeMarcus_Cousins,,0,0,0,0.301852465669,20160709155108,20160708231317,728680032,22435,wikitext,22556240,edit,autoconfirmed,0,,20160723024447,624932
22562067,0,Schwag,,0,0,0,0.408783286579,20160704191912,20160705035115,708635615,753,wikitext,22562067,edit,autoconfirmed,0,,infinity,391000
22562616,0,Linewatch,,0,0,0,0.16462564391,20160623144143,20160624031537,678205112,3924,wikitext,22562616,edit,autoconfirmed,0,,infinity,561575
22570683,0,Nicki_Minaj,,0,0,0,0.690562224834,20160707233914,20160705175529,728474101,102597,wikitext,22570683,edit,autoconfirmed,0,,infinity,582969
22577814,0,The_Political_Cesspool,,0,0,0,0.506025335445,20160705100358,20160705110437,721942770,44370,wikitext,22577814,edit,autoconfirmed,0,,infinity,394946
22609071,0,We_Cheer_2,,0,0,0,0.023208695911,20160701024150,20160701024152,727761222,4064,wikitext,22609071,edit,autoconfirmed,0,,20170426070001,617861
22634777,0,The_Biggest_Loser_UK_(series_3),,0,0,0,0.290821517048,20160623144143,20160624031552,721366629,16169,wikitext,22634777,edit,autoconfirmed,0,,infinity,481518
22669899,0,Cunnilingus,,0,0,0,0.672928931448,20160709145052,20160709150039,726623452,32824,wikitext,22669899,edit,autoconfirmed,0,,infinity,475764
22692116,0,Ben_Sherwood,,0,0,0,0.372236597679,20160707003229,20160707003231,728690879,11025,wikitext,22692116,edit,autoconfirmed,0,,infinity,378366
22705211,0,Southsound_Radio,,0,0,0,0.736940607588,20160623144143,20160624031605,696035649,3389,wikitext,22705211,edit,autoconfirmed,0,,infinity,534899
22711712,0,Vidyā,,0,0,0,0.8472800983990001,20160625061853,20160625064341,715572866,1439,wikitext,22711712,edit,autoconfirmed,0,,infinity,382147
22734752,0,Imia/Kardak,,0,0,0,0.171605394668,20160705092051,20160705092104,699143371,28497,wikitext,22734752,edit,autoconfirmed,0,,infinity,593939
22754875,0,Tea_Party_movement,,0,0,0,0.397546633015,20160710014122,20160710014124,729122090,150063,wikitext,22754875,edit,autoconfirmed,0,,infinity,496942
22765398,0,"Ruckersville,_Virginia",,0,0,0,0.210597760833,20160704163201,20160705023359,721430592,5332,wikitext,22765398,edit,autoconfirmed,0,,infinity,362479
22782090,0,The_Daily_Eastern_News,,0,0,0,0.671562753028,20160704083237,20160704083842,692165200,3975,wikitext,22782090,edit,autoconfirmed,0,,infinity,443636
22785154,0,Jane_Thornthwaite,,0,0,0,0.391755327394,20160623144143,20160624031628,719934190,18013,wikitext,22785154,edit,autoconfirmed,0,,infinity,547948
22798656,0,Yusuf_Güney,,0,0,0,0.177712030845,20160704191912,20160705035126,716463624,3247,wikitext,22798656,edit,autoconfirmed,0,,infinity,326997
22807269,0,Bisen,,0,0,0,0.289819871653,20160620144107,20160620155616,708274428,256,wikitext,22807269,edit,autoconfirmed,0,,20160903190403,611012
22809270,0,Same-sex_marriage_in_New_England,,0,0,0,0.597634127234,20160705231623,20160705233607,673144960,19542,wikitext,22809270,edit,autoconfirmed,0,,infinity,298098
22812587,0,Global_Foundation_for_Democracy_and_Development,,0,0,0,0.6707420189169999,20160707233944,20160624031632,724763652,1464,wikitext,22812587,edit,autoconfirmed,0,,20160710163054,623546
22852566,0,Crucifixion_of_Jesus,,0,0,0,0.08632240264,20160705100358,20160705110649,722818493,91901,wikitext,22852566,edit,autoconfirmed,0,,20160717005751,620628
22857478,0,List_of_High_School_Musical_characters,,0,0,0,0.233765860213,20160620144107,20160620155505,725023599,53114,wikitext,22857478,edit,autoconfirmed,0,,infinity,275415
22873100,0,List_of_Kamen_Rider_Black_characters,,0,0,0,0.8813334826289999,20160708225515,20160708200749,728610465,32586,wikitext,22873100,edit,autoconfirmed,0,,20161006131302,626519
22888547,0,John_Wall_(basketball),,0,0,0,0.7117628321070001,20160709111004,20160709204234,725954138,34782,wikitext,22888547,edit,autoconfirmed,0,,20160919001333,624562
22903798,0,Dancing_with_the_Stars_(U.S._season_9),,0,0,0,0.615502502966,20160703141350,20160703141351,728145227,51146,wikitext,22903798,edit,autoconfirmed,0,,infinity,258057
22904412,0,Finnish_heritage_disease,,0,0,0,0.337375383027,20160620144107,20160620155513,722255663,13160,wikitext,22904412,edit,autoconfirmed,0,,infinity,410748
22908578,0,Twaddle_Mansion,,0,0,0,0.453090761063,20160704163201,20160705023416,727099308,3848,wikitext,22908578,edit,autoconfirmed,0,,infinity,384483
22946515,0,GeForce_300_series,,0,0,0,0.9511073189889999,20160629003426,20160629014127,725557418,4861,wikitext,22946515,edit,autoconfirmed,0,,20160716115130,624279
22946653,0,Shraddha_Kapoor,,0,0,0,0.507695722838,20160708092942,20160708092943,728887572,42479,wikitext,22946653,edit,autoconfirmed,0,,infinity,586548
22948895,0,Marina_and_the_Diamonds,,0,0,0,0.61231927411,20160705095532,20160705100201,727600235,58398,wikitext,22948895,edit,autoconfirmed,0,,20160902212339,622581
22951393,0,Wrong_Side_of_Town,,0,0,0,0.6658064870150001,20160623144143,20160624031841,708355443,4308,wikitext,22951393,edit,autoconfirmed,0,,infinity,562400
22962745,0,List_of_Indian_Premier_League_records_and_statistics,,0,0,0,0.048928278626,20160709182610,20160709181002,726015202,57321,wikitext,22962745,edit,autoconfirmed,0,,infinity,538939
22992135,0,Rapunzel_(Disney),,0,0,0,0.65401546919,20160709212122,20160709211445,725936357,66243,wikitext,22992135,edit,autoconfirmed,0,,20160717211005,624445
23008549,0,Marcus_&_Millichap,,0,0,0,0.206617281359,20160626155916,20160626160600,713908722,4670,wikitext,23008549,edit,autoconfirmed,0,,20170406132533,615389
23019780,0,Lehár_(surname),,0,0,0,0.8957008498329999,20160620144107,20160620155623,642646716,311,wikitext,23019780,edit,autoconfirmed,0,,infinity,365018
23023288,0,Road_signs_in_Iran,,0,0,0,0.226261353444,20160620144107,20160620155511,660568952,1220,wikitext,23023288,edit,autoconfirmed,0,,infinity,380057
23027781,0,List_of_Presidents_of_Bangladesh,,0,0,0,0.966364723612,20160702133030,20160702133031,727998850,8996,wikitext,23027781,edit,autoconfirmed,0,,infinity,531900
23047813,0,Halo:_Reach,,0,0,0,0.280722553859,20160704130626,20160704130640,727996562,74707,wikitext,23047813,edit,autoconfirmed,0,,infinity,589950
23048428,0,Kinect,,0,0,0,0.142571923395,20160705094550,20160705095624,728230861,85084,wikitext,23048428,edit,autoconfirmed,0,,infinity,360826
23066512,0,Super_Mario_Galaxy_2,,0,0,0,0.338787759107,20160701151739,20160701163057,724955739,43150,wikitext,23066512,edit,autoconfirmed,0,,20160821005107,621038
23089224,0,America's_Next_Top_Model_(cycle_13),,0,0,0,0.706528877295,20160708225603,20160708200827,728390649,38243,wikitext,23089224,edit,autoconfirmed,0,,infinity,367393
23140636,0,Paul_Nuttall,,0,0,0,0.815455205822,20160705123706,20160705123707,728436455,16541,wikitext,23140636,edit,autoconfirmed,0,,infinity,551409
23146981,0,Beth_Shak,,0,0,0,0.9418490685929999,20160707073405,20160707073406,728729479,18513,wikitext,23146981,edit,autoconfirmed,0,,infinity,370644
23166227,0,Kumar_Vishwas,,0,0,0,0.169911227028,20160704191912,20160705035143,723740295,7760,wikitext,23166227,edit,autoconfirmed,0,,infinity,444581
23173104,0,2010_FIFA_World_Cup_broadcasting_rights,,0,0,0,0.7778177704649999,20160621222144,20160620155514,702456138,39142,wikitext,23173104,edit,autoconfirmed,0,,infinity,375298
23192800,0,WEX_Inc.,,0,0,0,0.971354625622,20160708225651,20160708200843,717899118,2835,wikitext,23192800,edit,autoconfirmed,0,,infinity,553431
23200566,0,Drop_bear,,0,0,0,0.027004379281,20160627025249,20160627025250,727160635,6714,wikitext,23200566,edit,autoconfirmed,0,,infinity,315023
23202689,0,Māori_people,,0,0,0,0.418440755256,20160709182711,20160709181009,728379866,91184,wikitext,23202689,edit,autoconfirmed,0,,infinity,462620
23220484,0,Zikhron_Moshe,,0,0,0,0.709204847573,20160704191912,20160705035146,728023789,2401,wikitext,23220484,edit,autoconfirmed,0,,20161002165625,625963
23233483,0,Aristo_Sham,,0,0,0,0.407737872193,20160630172230,20160630174251,716669959,3416,wikitext,23233483,edit,autoconfirmed,0,,infinity,260818
23243880,0,Lance_Armstrong,,0,0,0,0.602522853118,20160706140605,20160706140607,728616826,132018,wikitext,23243880,edit,autoconfirmed,0,,infinity,514641
23270459,0,Inception,,0,0,0,0.065335248125,20160709135856,20160704205334,728354056,100152,wikitext,23270459,edit,autoconfirmed,0,,infinity,565822
23303213,0,"Bir,_Himachal_Pradesh",,0,0,0,0.532430571232,20160704191912,20160705023612,724015774,17014,wikitext,23303213,edit,autoconfirmed,0,,infinity,603928
23303286,0,Le_Cong_Dinh,,0,0,0,0.14822650918,20160606003310,20160607030451,720071369,8460,wikitext,23303286,edit,autoconfirmed,0,,20170513150132,620180
23303889,0,Namrata_Shrestha,,0,0,0,0.5963680778270001,20160708225736,20160708200901,728722849,9414,wikitext,23303889,edit,autoconfirmed,0,,20161217181338,624416
23306251,0,Gregorian_calendar,,0,0,0,0.309867185982,20160705101627,20160705102425,724472597,53126,wikitext,23306251,edit,autoconfirmed,0,,20160909132735,623420
23306833,0,Gobi_Desert,,0,0,0,0.414724117585,20160705100358,20160705110747,718440855,30981,wikitext,23306833,edit,autoconfirmed,0,,infinity,257826
23316260,0,Missionary_Man_(film),,0,0,0,0.035589172925,20160625172303,20160625173617,707739517,8776,wikitext,23316260,edit,autoconfirmed,0,,infinity,562398
23324667,0,Victor_Ponta,,0,0,0,0.84660414707,20160704191912,20160705035153,723891477,58837,wikitext,23324667,edit,autoconfirmed,0,,20160922013315,613385
23326477,0,The_Biggest_Loser_UK_(series_1),,0,0,0,0.012243467887,20160623144143,20160624032255,697804511,6060,wikitext,23326477,edit,autoconfirmed,0,,infinity,481515
23328622,0,Juliano_Mer-Khamis,,0,0,0,0.363996998357,20160704191912,20160705035153,719186247,19083,wikitext,23328622,edit,autoconfirmed,0,,infinity,369339
23359893,0,Cunt_(disambiguation),,0,0,0,0.132102753225,20160704191912,20160705035154,642243315,749,wikitext,23359893,edit,autoconfirmed,0,,infinity,405718
23362908,0,"Charles_Cornwallis,_1st_Marquess_Cornwallis",,0,0,0,0.299702775767,20160707185426,20160707185428,728799654,64577,wikitext,23362908,edit,autoconfirmed,0,,infinity,600815
23380747,0,F3_Derby,,0,0,0,0.978187964574,20160705231623,20160706001346,726265108,25053,wikitext,23380747,edit,autoconfirmed,0,,20160727170713,618041
23389372,0,Colleen_Ballinger,,0,0,0,0.63852573773,20160707203417,20160707203419,728812405,65453,wikitext,23389372,edit,autoconfirmed,0,,infinity,612740
23394629,0,Brokencyde,,0,0,0,0.137027123375,20160706075909,20160706080008,722707206,16334,wikitext,23394629,edit,autoconfirmed,0,,infinity,438348
23401924,0,United_States_v._Hubbard,,0,0,0,0.558071322477,20160620144107,20160620155705,722577416,3461,wikitext,23401924,edit,autoconfirmed,0,,infinity,622041
23403625,0,Afghanistan's_Next_Top_Model,,0,0,0,0.231317672403,20160606003310,20160607030811,542462788,1368,wikitext,23403625,edit,autoconfirmed,0,,infinity,308159
23404081,0,Death_of_Michael_Jackson,,0,0,0,0.040533319159,20160705100358,20160705110802,726571738,112031,wikitext,23404081,edit,autoconfirmed,0,,infinity,582617
23416020,0,Ice_Age_(franchise),,0,0,0,0.452951709389,20160709200439,20160709200440,729087052,30958,wikitext,23416020,edit,autoconfirmed,0,,infinity,267723
23416994,0,Greek_mythology,,0,0,0,0.161657469561,20160705100358,20160705110801,728288849,91667,wikitext,23416994,edit,autoconfirmed,0,,infinity,590593
23427012,0,Guru_Nanak,,0,0,0,0.211186238164,20160708143257,20160624032320,726347888,31276,wikitext,23427012,edit,autoconfirmed,0,,infinity,600743
23437855,0,Pioneer_Courthouse_Square,,0,0,0,0.85481231216,20160704191912,20160705035158,702100528,19570,wikitext,23437855,edit,autoconfirmed,0,,infinity,250147
23446581,0,Harrison_Barnes,,0,0,0,0.84597272496,20160710014206,20160710014141,729122121,28602,wikitext,23446581,edit,autoconfirmed,0,,20160710001508,626568
23465645,0,Operation_Strike_of_the_Sword,,0,0,0,0.710868286909,20160704191912,20160705035159,706690834,31721,wikitext,23465645,edit,autoconfirmed,0,,infinity,284531
23467242,0,Susan_Polgar,,0,0,0,0.322756162663,20160704191912,20160705035159,716743299,31796,wikitext,23467242,edit,autoconfirmed,0,,infinity,334494
23474774,0,Hacker,,0,0,0,0.389339518683,20160704191912,20160705035158,724478532,3679,wikitext,23474774,edit,autoconfirmed,0,,infinity,617503
23484780,0,Cadillac_XTS,,0,0,0,0.6300606257270001,20160704191912,20160705035159,722930300,9626,wikitext,23484780,edit,autoconfirmed,0,,infinity,530743
23489383,0,Special_forces,,0,0,0,0.488034845283,20160707220508,20160707220510,728823965,29795,wikitext,23489383,edit,autoconfirmed,0,,infinity,441244
23493896,0,Jindal_Group,,0,0,0,0.516994069311,20160620144107,20160620155551,715562131,2022,wikitext,23493896,edit,autoconfirmed,0,,infinity,584426
23497596,0,Dickson_Nwakaeme,,0,0,0,0.582126417375,20160704122720,20160629214423,727526306,6947,wikitext,23497596,edit,autoconfirmed,0,,20160729112703,625540
23497933,0,Battle_of_Glodjane,,0,0,0,0.504184939618,20160620144107,20160620155613,725828959,6352,wikitext,23497933,edit,autoconfirmed,0,,20170406205420,615480
23513964,0,Gauhar_Khan,,0,0,0,0.322771991402,20160705195132,20160705195241,728354048,13103,wikitext,23513964,edit,autoconfirmed,0,,infinity,519274
23517166,0,List_of_Guardian's_Office_operations,,0,0,0,0.019262436169,20160708074340,20160708074510,722576101,49204,wikitext,23517166,edit,autoconfirmed,0,,infinity,622007
23538713,0,Bat,,0,0,0,0.724509287619,20160707172630,20160707172634,728788555,106119,wikitext,23538713,edit,autoconfirmed,0,,infinity,531077
23545010,0,Insane_Clown_Posse,,0,0,0,0.154055276768,20160709170750,20160709144753,729051861,117012,wikitext,23545010,edit,autoconfirmed,0,,infinity,302922
23564616,0,Republic_of_Macedonia,,0,0,0,0.8734007954590001,20160709111957,20160709112010,728479333,131492,wikitext,23564616,edit,autoconfirmed,0,,infinity,306231
23571693,0,Rutland,,0,0,0,0.391997731526,20160709080915,20160709080923,716918766,24859,wikitext,23571693,edit,autoconfirmed,0,,infinity,532619
23574353,0,Interracial_marriage_in_the_United_States,,0,0,0,0.190203954108,20160629003426,20160629014147,724676345,46152,wikitext,23574353,edit,autoconfirmed,0,,infinity,391572
23584199,0,1926_Copa_del_Rey,,0,0,0,0.9067456959129999,20160629003426,20160629014148,715305180,17208,wikitext,23584199,edit,autoconfirmed,0,,20170414233849,616550
23585683,0,Owl_City,,0,0,0,0.750582377279,20160708223333,20160708223338,728969620,49801,wikitext,23585683,edit,autoconfirmed,0,,infinity,458350
23611330,0,Alan_Faena,,0,0,0,0.50841431508,20160623144143,20160624032431,724173589,9951,wikitext,23611330,edit,autoconfirmed,0,,infinity,372075
23658775,0,Sexual_predator,,0,0,0,0.096874554929,20160625201435,20160625201435,726982803,5652,wikitext,23658775,edit,autoconfirmed,0,,infinity,369967
